sweep_axis,tilt_angle,repeat,position,label,angle_x,angle_y,cx,cy
x,0.27999999999999997,1,7,"(0,-y)",0.0,-0.0,1215.1330733997115,826.5687620906464
x,0.27999999999999997,1,8,"(+x,-y)",0.27999999999999997,-0.0,1216.0567855148809,826.5356283948132
x,0.27999999999999997,2,0,"(-x,+y)",-0.27999999999999997,0.0,1214.2312961389748,826.6343543420412
x,0.27999999999999997,2,1,"(0,+y)",0.0,0.0,1215.1185455475058,826.557609554278
x,0.27999999999999997,2,2,"(+x,+y)",0.27999999999999997,0.0,1216.0395652339098,826.5294165848494
x,0.27999999999999997,2,3,"(-x, 0)",-0.27999999999999997,0.0,1214.216111130612,826.6396041662312
x,0.27999999999999997,2,4,"(0, 0)",0.0,0.0,1215.1071061057364,826.5825787970238
x,0.27999999999999997,2,5,"(+x, 0)",0.27999999999999997,0.0,1216.0325529670436,826.5471295407399
x,0.27999999999999997,2,6,"(-x,-y)",-0.27999999999999997,-0.0,1214.203302039019,826.6321819368748
x,0.27999999999999997,2,7,"(0,-y)",0.0,-0.0,1215.0973061209813,826.570303219513
x,0.27999999999999997,2,8,"(+x,-y)",0.27999999999999997,-0.0,1216.023028963053,826.550920832348
x,0.27999999999999997,3,0,"(-x,+y)",-0.27999999999999997,0.0,1214.1996627630688,826.648689283621
x,0.27999999999999997,3,1,"(0,+y)",0.0,0.0,1215.0842598351464,826.5906394931153
x,0.27999999999999997,3,2,"(+x,+y)",0.27999999999999997,0.0,1216.0084862238716,826.5598899889109
x,0.27999999999999997,3,3,"(-x, 0)",-0.27999999999999997,0.0,1214.1919601100199,826.6302829938775
x,0.27999999999999997,3,4,"(0, 0)",0.0,0.0,1215.0781915788134,826.5891850653394
x,0.27999999999999997,3,5,"(+x, 0)",0.27999999999999997,0.0,1216.0021851241713,826.5510369378377
x,0.27999999999999997,3,6,"(-x,-y)",-0.27999999999999997,-0.0,1214.1833386200508,826.6474994320092
x,0.27999999999999997,3,7,"(0,-y)",0.0,-0.0,1215.0692943201236,826.5872845628746
x,0.27999999999999997,3,8,"(+x,-y)",0.27999999999999997,-0.0,1215.9836190584394,826.5618255457438
x,0.27999999999999997,4,0,"(-x,+y)",-0.27999999999999997,0.0,1214.1720486900049,826.6474458953622
x,0.27999999999999997,4,1,"(0,+y)",0.0,0.0,1215.0511882414266,826.5898813102538
x,0.27999999999999997,4,2,"(+x,+y)",0.27999999999999997,0.0,1215.9668299939765,826.5688485618307
x,0.27999999999999997,4,3,"(-x, 0)",-0.27999999999999997,0.0,1214.1531836044885,826.6415136521184
x,0.27999999999999997,4,4,"(0, 0)",0.0,0.0,1215.0483871280205,826.5961239433601
x,0.27999999999999997,4,5,"(+x, 0)",0.27999999999999997,0.0,1215.9641945141339,826.5686285632551
x,0.27999999999999997,4,6,"(-x,-y)",-0.27999999999999997,-0.0,1214.1540601255012,826.6453066184312
x,0.27999999999999997,4,7,"(0,-y)",0.0,-0.0,1215.0347996205292,826.5986266935222
x,0.27999999999999997,4,8,"(+x,-y)",0.27999999999999997,-0.0,1215.9530031557592,826.5796287995244
x,0.3,0,0,"(-x,+y)",-0.3,0.0,1214.0710480050682,826.6342484227845
x,0.3,0,1,"(0,+y)",0.0,0.0,1215.018719477295,826.6065408763
x,0.3,0,2,"(+x,+y)",0.3,0.0,1216.0177778253126,826.5926538922325
x,0.3,0,3,"(-x, 0)",-0.3,0.0,1214.0554665423253,826.643813071006
x,0.3,0,4,"(0, 0)",0.0,0.0,1215.0224523507154,826.6186685919408
x,0.3,0,5,"(+x, 0)",0.3,0.0,1216.0052206004918,826.5905435742337
x,0.3,0,6,"(-x,-y)",-0.3,-0.0,1214.0526129932066,826.6508608686593
x,0.3,0,7,"(0,-y)",0.0,-0.0,1215.0059991306491,826.6261081643147
x,0.3,0,8,"(+x,-y)",0.3,-0.0,1215.9845914677283,826.5988059789105
x,0.3,1,0,"(-x,+y)",-0.3,0.0,1214.037597778173,826.6633059421938
x,0.3,1,1,"(0,+y)",0.0,0.0,1214.9946209700456,826.6365249382304
x,0.3,1,2,"(+x,+y)",0.3,0.0,1216.0318227016458,826.6864308089288
x,0.3,1,3,"(-x, 0)",-0.3,0.0,1214.093296247872,826.7041181408376
x,0.3,1,4,"(0, 0)",0.0,0.0,1215.030975895864,826.7705936994101
x,0.3,1,5,"(+x, 0)",0.3,0.0,1215.9996377413975,826.7072578019812
x,0.3,1,6,"(-x,-y)",-0.3,-0.0,1214.0430093724553,826.7853643006913
x,0.3,1,7,"(0,-y)",0.0,-0.0,1214.9847847771382,826.7417769402659
x,0.3,1,8,"(+x,-y)",0.3,-0.0,1215.9664741207423,826.7050563489045
x,0.3,2,0,"(-x,+y)",-0.3,0.0,1214.0091306595484,826.7472733908169
x,0.3,2,1,"(0,+y)",0.0,0.0,1214.9546463989316,826.7004738302815
x,0.3,2,2,"(+x,+y)",0.3,0.0,1215.8695270542148,826.7246481960086
x,0.3,2,3,"(-x, 0)",-0.3,0.0,1213.7460101342058,826.8380069489491
x,0.3,2,4,"(0, 0)",0.0,0.0,1214.5594846950355,826.8560732504585
x,0.3,2,5,"(+x, 0)",0.3,0.0,1215.1913770811907,826.8680333599041
x,0.3,2,6,"(-x,-y)",-0.3,-0.0,1213.2752744116003,827.0147873838337
x,0.3,2,7,"(0,-y)",0.0,-0.0,1214.1679887079317,826.967390680437
x,0.3,2,8,"(+x,-y)",0.3,-0.0,1215.4466017906573,826.8965269553844
x,0.3,3,0,"(-x,+y)",-0.3,0.0,1213.4974416785744,826.9544350067054
x,0.3,3,1,"(0,+y)",0.0,0.0,1214.4899343285365,826.940571229987
x,0.3,3,2,"(+x,+y)",0.3,0.0,1215.4901187294795,826.9336725988484
x,0.3,3,3,"(-x, 0)",-0.3,0.0,1213.500366234965,826.9837509585533
x,0.3,3,4,"(0, 0)",0.0,0.0,1214.48968195013,826.9321707628915
x,0.3,3,5,"(+x, 0)",0.3,0.0,1215.487432387421,826.9332138939487
x,0.3,3,6,"(-x,-y)",-0.3,-0.0,1213.4973763857595,826.9741054130718
x,0.3,3,7,"(0,-y)",0.0,-0.0,1214.489781012251,826.9548410872884
x,0.3,3,8,"(+x,-y)",0.3,-0.0,1215.4726104617494,826.9272542322632
x,0.3,4,0,"(-x,+y)",-0.3,0.0,1213.4960595590665,826.9824751155512
x,0.3,4,1,"(0,+y)",0.0,0.0,1214.4768118577306,826.9619921525285
x,0.3,4,2,"(+x,+y)",0.3,0.0,1215.4612048135648,826.9519292914047
x,0.3,4,3,"(-x, 0)",-0.3,0.0,1213.4955078479904,826.9965684700481
x,0.3,4,4,"(0, 0)",0.0,0.0,1214.4432472827461,826.9750404907427
x,0.3,4,5,"(+x, 0)",0.3,0.0,1215.4270721573316,826.9438897458997
x,0.3,4,6,"(-x,-y)",-0.3,-0.0,1213.4726960856303,827.0351105377922
x,0.3,4,7,"(0,-y)",0.0,-0.0,1214.4286536767927,826.9943144324687
x,0.3,4,8,"(+x,-y)",0.3,-0.0,1215.4172112074916,826.9768632893986
y,0.02,0,0,"(-x,+y)",-0.0,0.02,1214.4307773057515,827.0691522093585
y,0.02,0,1,"(0,+y)",0.0,0.02,1214.4169347041322,827.0588647961458
y,0.02,0,2,"(+x,+y)",0.0,0.02,1214.4233710914402,827.0640307930785
y,0.02,0,3,"(-x, 0)",-0.0,0.0,1214.4193135106057,827.00322662513
y,0.02,0,4,"(0, 0)",0.0,0.0,1214.411641284128,826.993692664567
y,0.02,0,5,"(+x, 0)",0.0,0.0,1214.4126281179474,826.997260232373
y,0.02,0,6,"(-x,-y)",-0.0,-0.02,1214.3956133830047,826.9130230643433
y,0.02,0,7,"(0,-y)",0.0,-0.02,1214.3843304575028,826.9255555991606
y,0.02,0,8,"(+x,-y)",0.0,-0.02,1214.496686676877,826.9244750963389
y,0.02,1,0,"(-x,+y)",-0.0,0.02,1214.5726983613902,826.9763911035155
y,0.02,1,1,"(0,+y)",0.0,0.02,1214.691791224142,826.913777758414
y,0.02,1,2,"(+x,+y)",0.0,0.02,1214.7029167565365,826.915792803645
y,0.02,1,3,"(-x, 0)",-0.0,0.0,1214.7262445880185,826.8369525361865
y,0.02,1,4,"(0, 0)",0.0,0.0,1214.7248321524346,826.8308849941903
y,0.02,1,5,"(+x, 0)",0.0,0.0,1214.729911847646,826.8424689061619
y,0.02,1,6,"(-x,-y)",-0.0,-0.02,1214.7573069646346,826.7671044307549
y,0.02,1,7,"(0,-y)",0.0,-0.02,1214.7695128689334,826.7556036959247
y,0.02,1,8,"(+x,-y)",0.0,-0.02,1214.7685732754906,826.7516208723252
y,0.02,2,0,"(-x,+y)",-0.0,0.02,1214.745505538922,826.891541516921
y,0.02,2,1,"(0,+y)",0.0,0.02,1214.7472563685324,826.8947970558715
y,0.02,2,2,"(+x,+y)",0.0,0.02,1214.749812591614,826.8893407129854
y,0.02,2,3,"(-x, 0)",-0.0,0.0,1214.7634063133662,826.8074951874265
y,0.02,2,4,"(0, 0)",0.0,0.0,1214.7651869266565,826.8015187401072
y,0.02,2,5,"(+x, 0)",0.0,0.0,1214.7730125886228,826.8007924676833
y,0.02,2,6,"(-x,-y)",-0.0,-0.02,1214.790449783094,826.7257782889556
y,0.02,2,7,"(0,-y)",0.0,-0.02,1214.8024547600617,826.7260235138289
y,0.02,2,8,"(+x,-y)",0.0,-0.02,1214.8019250028062,826.7193623318011
y,0.02,3,0,"(-x,+y)",-0.0,0.02,1214.7854645125499,826.8533868751573
y,0.02,3,1,"(0,+y)",0.0,0.02,1214.7897321414077,826.8554584216995
y,0.02,3,2,"(+x,+y)",0.0,0.02,1214.7947798380849,826.8553917574702
y,0.02,3,3,"(-x, 0)",-0.0,0.0,1214.8210660933198,826.7795020481018
y,0.02,3,4,"(0, 0)",0.0,0.0,1214.8193903093463,826.765755611583
y,0.02,3,5,"(+x, 0)",0.0,0.0,1214.8181273489922,826.7722809231427
y,0.02,3,6,"(-x,-y)",-0.0,-0.02,1214.8359566728711,826.6917319212732
y,0.02,3,7,"(0,-y)",0.0,-0.02,1214.8469503422937,826.680640059834
y,0.02,3,8,"(+x,-y)",0.0,-0.02,1214.8487799964105,826.6877325920202
y,0.02,4,0,"(-x,+y)",-0.0,0.02,1214.8398419544583,826.8250237099378
y,0.02,4,1,"(0,+y)",0.0,0.02,1214.8440945218074,826.8259484498082
y,0.02,4,2,"(+x,+y)",0.0,0.02,1214.846656542677,826.8329657109613
y,0.02,4,3,"(-x, 0)",-0.0,0.0,1214.8662199705018,826.7545115718779
y,0.02,4,4,"(0, 0)",0.0,0.0,1214.850630742933,826.7618204676667
y,0.02,4,5,"(+x, 0)",0.0,0.0,1214.876235029235,826.7204123345333
y,0.02,4,6,"(-x,-y)",-0.0,-0.02,1214.8677781347094,826.6667281680072
y,0.02,4,7,"(0,-y)",0.0,-0.02,1214.7331737747702,826.7398202549876
y,0.02,4,8,"(+x,-y)",0.0,-0.02,1214.5420122937853,826.804012143225
y,0.039999999999999994,0,0,"(-x,+y)",-0.0,0.039999999999999994,1214.5049049753138,827.0313573503468
y,0.039999999999999994,0,1,"(0,+y)",0.0,0.039999999999999994,1214.50408002187,827.0207594620676
y,0.039999999999999994,0,2,"(+x,+y)",0.0,0.039999999999999994,1214.5040327484496,827.0232957275318
y,0.039999999999999994,0,3,"(-x, 0)",-0.0,0.0,1214.50266444551,826.9101678164723
y,0.039999999999999994,0,4,"(0, 0)",0.0,0.0,1214.5014267180823,826.8832430312702
y,0.039999999999999994,0,5,"(+x, 0)",0.0,0.0,1214.501910028001,826.8849222152961
y,0.039999999999999994,0,6,"(-x,-y)",-0.0,-0.039999999999999994,1214.5015032822027,826.7808890242311
y,0.039999999999999994,0,7,"(0,-y)",0.0,-0.039999999999999994,1214.5049533431968,826.7785644560408
y,0.039999999999999994,0,8,"(+x,-y)",0.0,-0.039999999999999994,1214.500011138373,826.8245429984456
y,0.039999999999999994,1,0,"(-x,+y)",-0.0,0.039999999999999994,1214.503408315664,826.9547684679167
y,0.039999999999999994,1,1,"(0,+y)",0.0,0.039999999999999994,1214.5028842165448,826.967722489963
y,0.039999999999999994,1,2,"(+x,+y)",0.0,0.039999999999999994,1214.5051244340898,826.9833529331077
y,0.039999999999999994,1,3,"(-x, 0)",-0.0,0.0,1214.5010694270516,826.9150284932842
y,0.039999999999999994,1,4,"(0, 0)",0.0,0.0,1214.4983757554876,826.8844243405794
y,0.039999999999999994,1,5,"(+x, 0)",0.0,0.0,1214.4990859172085,826.8823189100489
y,0.039999999999999994,1,6,"(-x,-y)",-0.0,-0.039999999999999994,1214.5073644643549,826.7504880390817
y,0.039999999999999994,1,7,"(0,-y)",0.0,-0.039999999999999994,1214.4968359975435,826.778497480914
y,0.039999999999999994,1,8,"(+x,-y)",0.0,-0.039999999999999994,1214.4976119771013,826.7816307704247
y,0.039999999999999994,2,0,"(-x,+y)",-0.0,0.039999999999999994,1214.503465446298,826.9999846447485
y,0.039999999999999994,2,1,"(0,+y)",0.0,0.039999999999999994,1214.5035991271657,827.0121735022474
y,0.039999999999999994,2,2,"(+x,+y)",0.0,0.039999999999999994,1214.5025589833658,826.9779176915362
y,0.039999999999999994,2,3,"(-x, 0)",-0.0,0.0,1214.6647480413994,826.7761657369635
y,0.039999999999999994,2,4,"(0, 0)",0.0,0.0,1214.6704586944568,826.7941493838227
y,0.039999999999999994,2,5,"(+x, 0)",0.0,0.0,1214.601149653514,826.8334615316141
y,0.039999999999999994,2,6,"(-x,-y)",-0.0,-0.039999999999999994,1214.688442990026,826.6972903926783
y,0.039999999999999994,2,7,"(0,-y)",0.0,-0.039999999999999994,1214.6726345823706,826.7310293942047
y,0.039999999999999994,2,8,"(+x,-y)",0.0,-0.039999999999999994,1214.716877106211,826.6739848962369
y,0.039999999999999994,3,0,"(-x,+y)",-0.0,0.039999999999999994,1214.632215893926,826.9444247399996
y,0.039999999999999994,3,1,"(0,+y)",0.0,0.039999999999999994,1214.542096075264,827.0177192003202
y,0.039999999999999994,3,2,"(+x,+y)",0.0,0.039999999999999994,1214.5070464405128,827.0075409197024
y,0.039999999999999994,3,3,"(-x, 0)",-0.0,0.0,1214.5102584001154,826.8947999428764
y,0.039999999999999994,3,4,"(0, 0)",0.0,0.0,1214.5187751832839,826.8742723353521
y,0.039999999999999994,3,5,"(+x, 0)",0.0,0.0,1214.578081442154,826.8597858216795
y,0.039999999999999994,3,6,"(-x,-y)",-0.0,-0.039999999999999994,1214.5423825275077,826.7781351447808
y,0.039999999999999994,3,7,"(0,-y)",0.0,-0.039999999999999994,1214.581848547922,826.7288350608462
y,0.039999999999999994,3,8,"(+x,-y)",0.0,-0.039999999999999994,1214.5870845652169,826.7361320030896
y,0.039999999999999994,4,0,"(-x,+y)",-0.0,0.039999999999999994,1214.5672037711402,826.9030357846575
y,0.039999999999999994,4,1,"(0,+y)",0.0,0.039999999999999994,1214.54700277394,826.9863768954347
y,0.039999999999999994,4,2,"(+x,+y)",0.0,0.039999999999999994,1214.5626754142995,827.060783721973
y,0.039999999999999994,4,3,"(-x, 0)",-0.0,0.0,1214.5758933797915,826.9870559255758
y,0.039999999999999994,4,4,"(0, 0)",0.0,0.0,1214.5739974420278,826.9399237514051
y,0.039999999999999994,4,5,"(+x, 0)",0.0,0.0,1214.5449960064177,826.9061709547186
y,0.039999999999999994,4,6,"(-x,-y)",-0.0,-0.039999999999999994,1214.596908806196,826.7388159544971
y,0.039999999999999994,4,7,"(0,-y)",0.0,-0.039999999999999994,1214.6215396094817,826.7034203134714
y,0.039999999999999994,4,8,"(+x,-y)",0.0,-0.039999999999999994,1214.603508075563,826.7832127002523
y,0.06,0,0,"(-x,+y)",-0.0,0.06,1214.6092786501918,827.064758730132
y,0.06,0,1,"(0,+y)",0.0,0.06,1214.649006258523,827.1157193052843
y,0.06,0,2,"(+x,+y)",0.0,0.06,1214.6675814196944,827.0146532084682
y,0.06,0,3,"(-x, 0)",-0.0,0.0,1214.5839427756518,826.9310243057677
y,0.06,0,4,"(0, 0)",0.0,0.0,1214.5649535330826,826.8827760622486
y,0.06,0,5,"(+x, 0)",0.0,0.0,1214.5593489131284,826.8480908421908
y,0.06,0,6,"(-x,-y)",-0.0,-0.06,1214.6179976461447,826.687902826754
y,0.06,0,7,"(0,-y)",0.0,-0.06,1214.6313260307718,826.6685001406662
y,0.06,0,8,"(+x,-y)",0.0,-0.06,1214.6180714039945,826.6804274658548
y,0.06,1,0,"(-x,+y)",-0.0,0.06,1214.5623276465908,827.0049996703954
y,0.06,1,1,"(0,+y)",0.0,0.06,1214.536122578286,827.0570266583632
y,0.06,1,2,"(+x,+y)",0.0,0.06,1214.6664372899925,826.9733376952856
y,0.06,1,3,"(-x, 0)",-0.0,0.0,1214.7323030787493,826.7450337028752
y,0.06,1,4,"(0, 0)",0.0,0.0,1214.724079619585,826.7818466869346
y,0.06,1,5,"(+x, 0)",0.0,0.0,1214.6124057563745,826.8125346651102
y,0.06,1,6,"(-x,-y)",-0.0,-0.06,1214.6370668415161,826.6745351648992
y,0.06,1,7,"(0,-y)",0.0,-0.06,1214.763412088432,826.5140476824919
y,0.06,1,8,"(+x,-y)",0.0,-0.06,1214.6295114053175,826.6779366497409
y,0.06,2,0,"(-x,+y)",-0.0,0.06,1214.5366392289598,827.0609638807025
y,0.06,2,1,"(0,+y)",0.0,0.06,1214.5234259239387,827.0717719057554
y,0.06,2,2,"(+x,+y)",0.0,0.06,1214.51252615594,827.0807421475138
y,0.06,2,3,"(-x, 0)",-0.0,0.0,1214.5043016569407,826.8811117843529
y,0.06,2,4,"(0, 0)",0.0,0.0,1214.514267434959,826.8770028067879
y,0.06,2,5,"(+x, 0)",0.0,0.0,1214.529117696759,826.8411736195035
y,0.06,2,6,"(-x,-y)",-0.0,-0.06,1214.5908505907178,826.6815080018328
y,0.06,2,7,"(0,-y)",0.0,-0.06,1214.6050436430157,826.6583130838036
y,0.06,2,8,"(+x,-y)",0.0,-0.06,1214.6128192776523,826.6650481396763
y,0.06,3,0,"(-x,+y)",-0.0,0.06,1214.5334514092153,827.0391027961603
y,0.06,3,1,"(0,+y)",0.0,0.06,1214.5285476877705,827.0160867347388
y,0.06,3,2,"(+x,+y)",0.0,0.06,1214.5539834801316,827.0400475299255
y,0.06,3,3,"(-x, 0)",-0.0,0.0,1214.5542655748798,826.8488911387161
y,0.06,3,4,"(0, 0)",0.0,0.0,1214.5535406077138,826.8576493785002
y,0.06,3,5,"(+x, 0)",0.0,0.0,1214.5565010737594,826.857936269705
y,0.06,3,6,"(-x,-y)",-0.0,-0.06,1214.6196192365833,826.6884785146426
y,0.06,3,7,"(0,-y)",0.0,-0.06,1214.6324533120546,826.6747218418349
y,0.06,3,8,"(+x,-y)",0.0,-0.06,1214.6371472790017,826.6594780455578
y,0.06,4,0,"(-x,+y)",-0.0,0.06,1214.5559115089102,827.0487248973408
y,0.06,4,1,"(0,+y)",0.0,0.06,1214.5585828664257,827.0428045292329
y,0.06,4,2,"(+x,+y)",0.0,0.06,1214.5727750569772,827.0523814128974
y,0.06,4,3,"(-x, 0)",-0.0,0.0,1214.611527825514,826.8473298819833
y,0.06,4,4,"(0, 0)",0.0,0.0,1214.6202984936879,826.8804197734979
y,0.06,4,5,"(+x, 0)",0.0,0.0,1214.6179177684708,827.0128272249474
y,0.06,4,6,"(-x,-y)",-0.0,-0.06,1214.721087287493,826.6716326722061
y,0.06,4,7,"(0,-y)",0.0,-0.06,1214.7068307389295,826.6697622020359
y,0.06,4,8,"(+x,-y)",0.0,-0.06,1214.7105521904261,826.640529417293
y,0.07999999999999999,0,0,"(-x,+y)",-0.0,0.07999999999999999,1214.6827742559249,827.0653491873144
y,0.07999999999999999,0,1,"(0,+y)",0.0,0.07999999999999999,1214.666594771232,827.0181304256107
y,0.07999999999999999,0,2,"(+x,+y)",0.0,0.07999999999999999,1214.6730290037387,827.1689714938536
y,0.07999999999999999,0,3,"(-x, 0)",-0.0,0.0,1214.6501341214055,826.8715833777611
y,0.07999999999999999,0,4,"(0, 0)",0.0,0.0,1214.603139546341,826.8259919851218
